EHGG,GRQ,Groningen Airport Eelde,Medium airport,Groningen,The Netherlands,
BIEG,EGS,Egilsstaðir Airport,Medium airport,Egilsstaðir,Iceland,
EDGE,EIB,Eisenach-Kindel Airport,Medium airport,Eisenach,Germany,
LGEL,,Elefsis Airport,Medium airport,Elefsina,Greece,
URWI,ESL,Elista Airport,Medium airport,Elista,Russia,
LSME,EML,Emmen Air Base,Medium airport,Emmen,Switzerland,
ENEN,,Engeløy Airport,Medium airport,Engeløy,Norway,
EFET,ENF,Enontekio Airport,Medium airport,Enontekio,Finland,
LFSG,EPL,Épinal-Mirecourt Airport,Medium airport,Épinal/Mirecourt,France,
EDDE,ERF,Erfurt Airport,Medium airport,Erfurt,Germany,
EKEB,EBJ,Esbjerg Airport,Medium airport,Esbjerg,Denmark,
ESSU,EKT,Eskilstuna Airport,Medium airport,Eskilstuna,Sweden,
LFQE,,Étain-Rouvres Air Base,Medium airport,Étain/Rouvres,France,
LPEV,,Évora Airport,Medium airport,Évora,Portugal,
LFOE,EVX,Évreux-Fauville (BA 105) Air Base,Medium airport,Évreux/Fauville,France,
EGEF,FIE,Fair Isle Airport,Medium airport,Fair Isle,United Kingdom,
EGLF,FAB,Farnborough Airport,Medium airport,Farnborough,United Kingdom,
ETHS,,Fassberg Air Base,Medium airport,Faßberg,Germany,
LIPR,RMI,Federico Fellini International Airport,Medium airport,Rimini,Italy,
LEGR,GRX,Federico Garcia Lorca Airport,Medium airport,Granada,Spain,
LRFT,,Feteşti Air Base,Medium airport,Feteşti,Romania,
LFKF,FSC,Figari Sud-Corse Airport,Medium airport,Figari Sud-Corse,France,
LGKZ,KZI,Filippos Airport,Medium airport,Kozani,Greece,
EBFS,,Florennes Air Base,Medium airport,Florennes,Belgium,
LPFL,FLW,Flores Airport,Medium airport,Santa Cruz das Flores,Portugal,
ENFL,FRO,Florø Airport,Medium airport,Florø,Norway,
LIBF,FOG,"Foggia ""Gino Lisa"" Airport",Medium airport,Foggia,Italy,
LIPK,FRL,Forlì Airport,Medium airport,Forlì (FC),Italy,
EDFE,QEF,Frankfurt-Egelsbach Airport,Medium airport,Frankfurt am Main,Germany,
EDFH,HHN,Frankfurt-Hahn Airport,Medium airport,Frankfurt am Main,Germany,
EDNY,FDH,Friedrichshafen Airport,Medium airport,Friedrichshafen,Germany,
ETHF,FRZ,Fritzlar Airport,Medium airport,Fritzlar,Germany,
GCFV,FUE,Fuerteventura Airport,Medium airport,Fuerteventura Island,Spain,
ETSF,FEL,Fürstenfeldbruck Air Base,Medium airport,Fürstenfeldbruck,Germany,
LBMG,,Gabrovnitsa Air Base,Medium airport,Gabrovnitsa,Bulgaria,
ESNG,GEV,Gällivare Airport,Medium airport,Gällivare,Sweden,
EICM,GWY,Galway Airport,Medium airport,Galway,Ireland,
ESSK,GVX,Gävle Sandviken Airport,Medium airport,Gävle / Sandviken,Sweden,
ETNG,GKE,NATO Air Base Geilenkirchen,Medium airport,Geilenkirchen,Germany,
URKG,GDZ,Gelendzhik Airport,Medium airport,Gelendzhik,Russia,
LEGT,,Getafe Air Base,Medium airport,Getafe,Spain,
LIPL,,Ghedi Air Base,Medium airport,Ghedi,Italy,
LXGB,GIB,Gibraltar Airport,Medium airport,Gibraltar,Gibraltar,
EHGR,GLZ,Gilze Rijen Air Base,Medium airport,Breda,The Netherlands,
LIBV,,Gioia Del Colle Air Base,Medium airport,Gioia Del Colle (BA),Italy,
LEGE,GRO,Girona Airport,Medium airport,Girona,Spain,
EGPK,PIK,Glasgow Prestwick Airport,Medium airport,Glasgow,United Kingdom,
EGBJ,GLO,Gloucestershire Airport,Medium airport,Staverton,United Kingdom,
UMGG,GME,Gomel Airport,Medium airport,Gomel,Belarus,
LBGO,GOZ,Gorna Oryahovitsa Airport,Medium airport,Gorna Oryahovitsa,Bulgaria,
UKKM,GML,Gostomel Airport,Medium airport,Kiev,Ukraine,
ESGP,GSE,Gothenburg City Airport,Medium airport,Gothenburg,Sweden,
UUBC,KLF,Grabtsevo Airport,Medium airport,Kaluga,Russia,
LPGR,GRW,Graciosa Airport,Medium airport,Santa Cruz da Graciosa,Portugal,
LBPG,,Graf Ignatievo Air Base,Medium airport,Graf Ignatievo,Bulgaria,
ETIC,,Grafenwohr Army Air Field,Medium airport,Grafenwöhr,Germany,
LFRF,GFR,Granville Airport,Medium airport,Granville,France,
LOWG,GRZ,Graz Airport,Medium airport,Graz,Austria,
LIRM,,Grazzanise Air Base,Medium airport,Caserta,Italy,
LSZG,ZHI,Grenchen Airport,Medium airport,Grenchen,Switzerland,
LFLS,GNB,Grenoble-Isère Airport,Medium airport,Grenoble/Saint-Geoirs,France,
LIRS,GRS,Grosseto Air Base,Medium airport,Grosetto,Italy,
EGJB,GCI,Guernsey Airport,Medium airport,Saint Peter Port,Guernsey,
LIRG,,Guidonia Air Base,Medium airport,Guidonia,Italy,
UKFG,,Gvardeyskoe Air Base,Medium airport,Sarabuz,Ukraine,
LHPR,,Győr-Pér International Airport,Medium airport,Győr,Hungary,
ESOH,HFS,Hagfors Airport,Medium airport,Hagfors,Sweden,
EFHA,KEV,Halli Airport,Medium airport,Halli / Kuorevesi,Finland,
ESMT,HAD,Halmstad Airport,Medium airport,Halmstad,Sweden,
EDHI,XFW,Hamburg-Finkenwerder Airport,Medium airport,Hamburg,Germany,
ENHF,HFT,Hammerfest Airport,Medium airport,Hammerfest,Norway,
ENEV,EVE,Harstad/Narvik Airport,Medium airport,Evenes,Norway,
LBHS,,Haskovo Malevo Airport,Medium airport,Haskovo,Bulgaria,
ENHD,HAU,Haugesund Airport,Medium airport,Karmøy,Norway,
EGFE,HAW,Haverfordwest Airport,Medium airport,Haverfordwest,United Kingdom,
EGNR,CEG,Hawarden Airport,Medium airport,Hawarden,United Kingdom,
EFHF,HEM,Helsinki Malmi Airport,Medium airport,Helsinki,Finland,
ESUT,HMV,Hemavan Airport,Medium airport,Hemavan,Sweden,
EDAH,HDF,Heringsdorf Airport,Medium airport,Heringsdorf,Germany,
GCHI,VDE,Hierro Airport,Medium airport,El Hierro Island,Spain,
LOXZ,,Hinterstoisser Air Base,Medium airport,Zeltweg,Austria,
EDQM,HOQ,Hof-Plauen Airport,Medium airport,Hof,Germany,
ETIH,,Hohenfels Army Air Field,Medium airport,Bavaria,Germany,
ETNH,,Hohn Air Base,Medium airport,Hohn,Germany,
ETSH,,Holzdorf Air Base,Medium airport,Holzdorf,Germany,
BIHN,HFN,Hornafjörður Airport,Medium airport,Höfn,Iceland,
LPHR,HOR,Horta Airport,Medium airport,Horta,Portugal,
UMMG,GNA,Hrodna Airport,Medium airport,Hrodna,Belarus,
EGNJ,HUY,Humberside Airport,Medium airport,Grimsby,United Kingdom,
BIHU,HZK,Húsavík Airport,Medium airport,Húsavík,Iceland,
LRIA,IAS,Iaşi Airport,Medium airport,Iaşi,Romania,
LEIB,IBZ,Ibiza Airport,Medium airport,Ibiza,Spain,
LFEY,IDY,Île d'Yeu Airport,Medium airport,Île d'Yeu,France,
ETSI,IGS,Ingolstadt Manching Airport,Medium airport,Manching,Germany,
LOWI,INN,Innsbruck Airport,Medium airport,Innsbruck,Austria,
EPIR,,Inowroclaw Military Air Base,Medium airport,Inowroclaw,Poland,
EGPE,INV,Inverness Airport,Medium airport,Inverness,United Kingdom,
LGIO,IOA,Ioannina Airport,Medium airport,Ioannina,Greece,
LGKR,CFU,Ioannis Kapodistrias International Airport,Medium airport,Kerkyra Island,Greece,
EIKN,NOC,Ireland West Knock Airport,Medium airport,Charleston,Ireland,
BIIS,IFJ,Ísafjörður Airport,Medium airport,Ísafjörður,Iceland,
EGPI,ILY,Islay Airport,Medium airport,Port Ellen,United Kingdom,
EGNS,IOM,Isle of Man Airport,Medium airport,Castletown,Isle of Man,
LIPS,,Istrana Air Base,Medium airport,Istrana,Italy,
LFMI,,Istres Le Tubé/Istres Air Base (BA 125) Airport,Medium airport,Istres/Le Tubé,France,
EFIV,IVL,Ivalo Airport,Medium airport,Ivalo,Finland,
UKLI,IFO,Ivano-Frankivsk International Airport,Medium airport,Ivano-Frankivsk,Ukraine,
UUBI,IWA,Ivanovo South Airport,Medium airport,Ivanovo,Russia,
USII,IJK,Izhevsk Airport,Medium airport,Izhevsk,Russia,
UUYV,,Izhma Airport,Medium airport,Izhma,Russia,
EVKA,,Jēkabpils Air Base,Medium airport,Jēkabpils,Latvia,
LEJR,XRY,Jerez Airport,Medium airport,Jerez de la Forntera,Spain,
EGJJ,JER,Jersey Airport,Medium airport,Saint Helier,Jersey,
ETNJ,,Jever Air Base,Medium airport,Schortens,Germany,
EFJO,JOE,Joensuu Airport,Medium airport,Joensuu / Liperi,Finland,
ESGJ,JKG,Jönköping Airport,Medium airport,Jönköping,Sweden,
EVJA,,Jūrmala Airport,Medium airport,Tukums,Latvia,
EFJY,JYV,Jyvaskyla Airport,Medium airport,Jyväskylän Maalaiskunta,Finland,
EFKI,KAJ,Kajaani Airport,Medium airport,Kajaani,Finland,
LGKL,KLX,Kalamata Airport,Medium airport,Kalamata,Greece,
ESMQ,KLR,Kalmar Airport,Medium airport,Kalmar Municipality,Sweden,
LHKA,,Kalocsa/Foktő Airport,Medium airport,Kalocsa/Foktő,Hungary,
EEKA,KDL,Kärdla Airport,Medium airport,Kärdla,Estonia,
LKKV,KLV,Karlovy Vary International Airport,Medium airport,Karlovy Vary,Czechia,
ESKK,KSK,Karlskoga Airport,Medium airport,Karlskoga,Sweden,
ESOK,KSD,Karlstad Airport,Medium airport,Karlstad,Sweden,
LGKP,AOK,Karpathos Airport,Medium airport,Karpathos Island,Greece,
EKKA,KRP,Karup Airport,Medium airport,Karup,Denmark,
EDVK,KSF,Kassel-Calden Airport,Medium airport,Kassel,Germany,
EFKJ,KHJ,Kauhajoki Airport,Medium airport,Kauhajoki,Finland,
EFKA,KAU,Kauhava Airport,Medium airport,Kauhava,Finland,
EYKA,KUN,Kaunas International Airport,Medium airport,Kaunas,Lithuania,
LKKB,,Kbely Air Base,Medium airport,Prague,Czechia,
LHKE,,Kecskemét Airport,Medium airport,Kecskemét,Hungary,
EYKD,,Kėdainiai Air Base,Medium airport,Kėdainiai,Lithuania,
LGKF,EFL,Kefallinia Airport,Medium airport,Kefallinia Island,Greece,
EFKE,KEM,Kemi-Tornio Airport,Medium airport,Kemi / Tornio,Finland,
EIKY,KIR,Kerry Airport,Medium airport,Killarney,Ireland,
URKH,,Khanskaya Air Base,Medium airport,Maykop,Russia,
UKLH,HMJ,Khmelnytskyi Airport,Medium airport,Khmelnytskyi,Ukraine,
UMKK,KGD,Khrabrovo Airport,Medium airport,Kaliningrad,Russia,
EDHK,KEL,Kiel-Holtenau Airport,Medium airport,Kiel,Germany,
UKKK,IEV,Kiev Zhuliany International Airport,Medium airport,Kiev,Ukraine,
ENKR,KKN,Kirkenes Airport (Høybuktmoen),Medium airport,Kirkenes,Norway,
EGPA,KOI,Kirkwall Airport,Medium airport,Orkney Islands,United Kingdom,
ESNQ,KRN,Kiruna Airport,Medium airport,Kiruna,Sweden,
EFIT,KTQ,Kitee Airfield,Medium airport,Kitee,Finland,
EFKT,KTT,Kittilä Airport,Medium airport,Kittilä,Finland,
LOWK,KLU,Klagenfurt Airport,Medium airport,Klagenfurt am Wörthersee,Austria,
EBBL,,Kleine Brogel Air Base,Medium airport,Kleine Brogel,Belgium,
EFKK,KOK,Kokkola-Pietarsaari Airport,Medium airport,Kokkola / Kruunupyy,Finland,
EBFN,,Koksijde Air Base,Medium airport,Koksijde,Belgium,
EKVD,,Kolding Vamdrup Airfield,Medium airport,Kolding / Vamdrup,Denmark,
LGKO,KGS,Kos Airport,Medium airport,Kos Island,Greece,
LZKZ,KSC,Košice Airport,Medium airport,Košice,Slovakia,
ULPM,,Kostomuksha Airport,Medium airport,Kostomuksha,Russia,
UUBA,KMW,Kostroma Sokerkino Airport,Medium airport,Kostroma,Russia,
ULKK,KSZ,Kotlas Airport,Medium airport,Kotlas,Russia,
ESNK,KRF,Kramfors Sollefteå Airport,Medium airport,Kramfors / Sollefteå,Sweden,
URKK,KRR,Krasnodar Pashkovsky International Airport,Medium airport,Krasnodar,Russia,
ULLK,,Krechevitsy Air Base,Medium airport,Novgorod,Russia,
ENCN,KRS,Kristiansand Airport,Medium airport,Kjevik,Norway,
ESMK,KID,Kristianstad Airport,Medium airport,Kristianstad,Sweden,
ENKB,KSU,Kristiansund Airport (Kvernberget),Medium airport,Kvernberget,Norway,
UKDR,KWG,Kryvyi Rih International Airport,Medium airport,Kryvyi Rih,Ukraine,
EPKS,,Poznań-Krzesiny Airport,Medium airport,Nowe Miasto,Poland,
UUMB,,Kubinka Air Base,Medium airport,Kubinka,Russia,
LZMC,,Kuchyňa Air Base,Medium airport,Malacky,Slovakia,
LAKV,,Kuçovë Air Base,Medium airport,Kuçovë,Albania,
LAKU,,Kukës Airport,Medium airport,Kukës,Albania,
LKKU,UHE,Kunovice Airport,Medium airport,Uherské Hradiště,Czechia,
EFKU,KUO,Kuopio Airport,Medium airport,Kuopio / Siilinjärvi,Finland,
EEKE,URE,Kuressaare Airport,Medium airport,Kuressaare,Estonia,
UUOK,URS,Kursk East Airport,Medium airport,Kursk,Russia,
EFKS,KAO,Kuusamo Airport,Medium airport,Kuusamo,Finland,
LFRE,LBY,La Baule-Escoublac Airport,Medium airport,La Baule-Escoublac,France,
LFRI,EDM,La Roche-sur-Yon Airport,Medium airport,La Roche-sur-Yon/Les Ajoncs,France,
LFBH,LRH,La Rochelle-Île de Ré Airport,Medium airport,La Rochelle/Île de Ré,France,
EDTL,LHA,Lahr Airport,Medium airport,Lahr,Germany,
LICA,SUF,Lamezia Terme Airport,Medium airport,Lamezia Terme (CZ),Italy,
LICD,LMP,Lampedusa Airport,Medium airport,Lampedusa,Italy,
EGHC,LEQ,Land's End Airport,Medium airport,Land's End,United Kingdom,
LFRJ,LDV,Landivisiau Air Base,Medium airport,Landivisiau,France,
LFRO,LAI,Lannion-Côte de Granit Airport,Medium airport,Lannion,France,
LFRL,,Lanvéoc-Poulmic Air Base,Medium airport,Lanvéoc/Poulmic,France,
GCRR,ACE,Lanzarote Airport,Medium airport,Lanzarote Island,Spain,
EFLP,LPP,Lappeenranta Airport,Medium airport,Lappeenranta,Finland,
EGHL,QLA,Lasham Airport,Medium airport,Lasham,United Kingdom,
EPLK,,Łask Air Base,Medium airport,Łask,Poland,
LIRL,QLT,Latina Air Base,Medium airport,Latina,Italy,
ETHL,,Laupheim Air Base,Medium airport,Baden-Württemberg,Germany,
LFOV,LVA,Laval-Entrammes Airport,Medium airport,Laval/Entrammes,France,
LFMQ,CTT,Le Castellet Airport,Medium airport,Le Castellet,France,
LFOH,LEH,Le Havre Octeville Airport,Medium airport,Le Havre/Octeville,France,
LFMC,,Le Luc-Le Cannet Airport,Medium airport,Le Luc/Le Cannet,France,
LFRM,LME,Le Mans-Arnage Airport,Medium airport,Le Mans/Arnage,France,
LFHP,LPY,Le Puy-Loudes Airport,Medium airport,Le Puy/Loudes,France,
LFAT,LTQ,Le Touquet-Côte d'Opale Airport,Medium airport,Le Touquet-Paris-Plage,France,
XRWL,,Lebyazhye Air Base,Medium airport,Kamyshin,Russia,
LIBN,LCC,Lecce Galatina Air Base,Medium airport,Lecce,Italy,
ETSL,,Lechfeld Air Base,Medium airport,Lagerlechfeld,Germany,
EPLY,,Leczyca Military Air Base,Medium airport,Leczyca,Poland,
EGXG,,Leeds East Airport,Medium airport,Church Fenton,United Kingdom,
EGXE,,Leeming Airport,Medium airport,Leeming,United Kingdom,
EHLW,LWR,Leeuwarden Air Base,Medium airport,Leeuwarden,The Netherlands,
ENFG,VDB,Fagernes Airport,Medium airport,Leirin,Norway,
ENLK,LKN,Leknes Airport,Medium airport,Leknes,Norway,
EHLE,LEY,Lelystad Airport,Medium airport,Lelystad,The Netherlands,
LELN,LEN,Leon Airport,Medium airport,León,Spain,
LSGC,,Les Eplatures Airport,Medium airport,La Chaux-de-Fonds,Switzerland,
LFDI,,Libourne-Artigues-de-Lussac Airport,Medium airport,Libourne/Artigues-de-Lussac,France,
EVLA,LPX,Liepāja International Airport,Medium airport,Liepāja,Latvia,
LFQQ,LIL,Lille-Lesquin Airport,Medium airport,Lille/Lesquin,France,
LFBL,LIG,Limoges Airport,Medium airport,Limoges/Bellegarde,France,
ESSL,LPI,Linköping City Airport,Medium airport,Linköping,Sweden,
LOWL,LNZ,Linz Hörsching Airport,Medium airport,Linz,Austria,
UUOL,LPK,Lipetsk Airport,Medium airport,Lipetsk,Russia,
ESTL,,Ljungbyhed Airport,Medium airport,Ljungbyhed,Sweden,
LEDA,ILD,Lleida-Alguaire Airport,Medium airport,Lleida,Spain,
EKMB,MRW,Lolland Falster Maribo Airport,Medium airport,Lolland Falster / Maribo,Denmark,
EGKB,BQH,London Biggin Hill Airport,Medium airport,London,United Kingdom,
EGLC,LCY,London City Airport,Medium airport,London,United Kingdom,
LFRH,LRT,Lorient South Brittany (Bretagne Sud) Airport,Medium airport,Lorient/Lann/Bihoué,France,
EDHL,LBC,Lübeck Blankensee Airport,Medium airport,Lübeck,Germany,
EPLB,LUZ,Lublin Airport,Medium airport,Lublin,Poland,
LSZA,LUG,Lugano Airport,Medium airport,Lugano,Switzerland,
UKCW,VSG,Luhansk International Airport,Medium airport,Luhansk,Ukraine,
LFSX,,Luxeuil-Saint-Sauveur (BA 116) Air Base,Medium airport,Luxeuil/Saint-Sauveur,France,
UKLL,LWO,Lviv International Airport,Medium airport,Lviv,Ukraine,
ESNL,LYC,Lycksele Airport,Medium airport,Lycksele,Sweden,
EGMD,LYX,Lydd Airport,Medium airport,Lydd Ashford,United Kingdom,
LFLY,LYN,Lyon-Bron Airport,Medium airport,Lyon/Bron,France,
EPLL,LCJ,Łódź Władysław Reymont Airport,Medium airport,Łódź,Poland,
EHBK,MST,Maastricht Aachen Airport,Medium airport,Maastricht,The Netherlands,
LFLM,,Mâcon-Charnay Airport,Medium airport,Mâcon/Charnay,France,
LPMA,FNC,Madeira Airport,Medium airport,Funchal,Portugal,
UEMM,GYG,Magan Airport,Medium airport,Magan,Russia,
URMS,IGT,Magas Airport,Medium airport,Magas,Russia,
EDBM,ZMG,"Magdeburg ""City"" Airport",Medium airport,Magdeburg,Germany,
USCM,MQF,Magnitogorsk International Airport,Medium airport,Magnitogorsk,Russia,
EDFZ,,Mainz-Finthen Airport,Medium airport,Mainz,Germany,
UWUM,,Maksimovka Airport,Medium airport,Ufa,Russia,
EPMB,,22nd Air Base,Medium airport,Malbork,Poland,
ESCF,,Malmen Air Base,Medium airport,Linköping,Sweden,
EDFM,MHG,Mannheim-City Airport,Medium airport,Mannheim,Germany,
LUBM,,Mărculeşti International Airport,Medium airport,Mărculeşti,Moldova,
LJMB,MBX,Maribor Airport,Medium airport,Lower Styria,Slovenia,
EFMA,MHQ,Mariehamn Airport,Medium airport,Åland,Finland,
LIRJ,EBA,Marina Di Campo Airport,Medium airport,Marina Di Campo,Italy,
UKCM,MPW,Mariupol International Airport,Medium airport,Mariupol,Ukraine,
LFQJ,XME,Maubeuge-Élesmes Airport,Medium airport,Maubeuge/Élesmes,France,
ENMH,MEH,Mehamn Airport,Medium airport,Mehamn,Norway,
GEML,MLN,Melilla Airport,Medium airport,Melilla,Spain,
UKDM,,Melitopol Air Base,Medium airport,Melitopol,Ukraine,
LFPM,,Melun-Villaroche Air Base,Medium airport,Melun/Villaroche,France,
EDJA,FMM,Memmingen Allgau Airport,Medium airport,Memmingen,Germany,
LFNB,MEN,Mende-Brenoux Airfield,Medium airport,Mende/Brénoux,France,
EDRE,,Mendig Airfield,Medium airport,,Germany,
LEMH,MAH,Menorca Airport,Medium airport,Menorca Island,Spain,
LFQT,HZB,Merville-Calonne Airport,Medium airport,Merville/Calonne,France,
LFJL,ETZ,Metz-Nancy-Lorraine Airport,Medium airport,Metz / Nancy,France,
UUEM,KLD,Migalovo Air Base,Medium airport,Tver,Russia,
LRCK,CND,Mihail Kogălniceanu International Airport,Medium airport,Constanţa,Romania,
EFMI,MIK,Mikkeli Airport,Medium airport,Mikkeli,Finland,
LGMK,JMK,Mikonos Airport,Medium airport,Mykonos Island,Greece,
URMM,MRV,Mineralnyye Vody Airport,Medium airport,Mineralnyye Vody,Russia,
EPMM,,Minsk Mazowiecki Military Air Base,Medium airport,Mińsk Mazowiecki,Poland,
EPMI,,Miroslawiec Military Air Base,Medium airport,Mirosławiec,Poland,
ENRA,MQN,Mo i Rana Airport,Medium airportRøssvoll,Røssvoll,Norway,
EGDM,,MoD Boscombe Down Airport,Medium airport,Amesbury,United Kingdom,
EGDX,,MoD St. Athan,Medium airport,St. Athan,United Kingdom,
UMOO,MVQ,Mogilev Airport,Medium airport,Mogilev,Belarus,
ENML,MOL,Molde Airport,Medium airport,Årø,Norway,
LSMF,,Mollis Airport,Medium airport,Mollis,Switzerland,
UEMA,MQJ,Moma Airport,Medium airport,Khonuu,Russia,
EDLN,MGL,Mönchengladbach Airport,Medium airport,Mönchengladbach,Germany,
LFBM,,Mont-de-Marsan (BA 118) Air Base,Medium airport,Mont-de-Marsan,France,
LFDB,XMW,Montauban Airport,Medium airport,Montauban,France,
LFSM,,Montbéliard-Courcelles Airfield,Medium airport,Montbéliard/Courcelles,France,
LPMR,QLR,Monte Real Air Base,Medium airport,Leiria,Portugal,
LPMT,,Montijo Air Base,Medium airport,Montijo,Portugal,
LFBK,MCU,Montluçon-Guéret Airport,Medium airport,Montluçon/Guéret,France,
LFMT,MPL,Montpellier-Méditerranée Airport,Medium airport,Montpellier/Méditerranée,France,
ESKM,MXX,Mora Airport,Medium airport,Mora,Sweden,
LFRU,MXN,Morlaix-Ploujean Airport,Medium airport,Morlaix/Ploujean,France,
LEMO,OZP,Moron Air Base,Medium airport,Morón,Spain,
ENMS,MJF,Mosjøen Airport (Kjærstad),Medium airport,Vefsn,Norway,
ENRY,RYG,Moss Airport,Medium airport,Oslo,Norway,
LQMO,OMO,Mostar International Airport,Medium airport,Mostar,Bosnia and Herzegovina,
ULMM,MMK,Murmansk Airport,Medium airport,Murmansk,Russia,
UUBM,,Myachkovo Airport,Medium airport,Moscow,Russia,
UKON,NLV,Mykolaiv International Airport,Medium airport,Nikolayev,Ukraine,
LGMT,MJT,Mytilene International Airport,Medium airport,Mytilene,Greece,
XLDN,,Nagurskoye,Medium airport,Murmansk,Russia,
URMN,NAL,Nalchik Airport,Medium airport,Nalchik,Russia,
LKNA,,Náměšť Air Base,Medium airport,Náměšť,Czechia,
LFSN,ENC,Nancy-Essey Airport,Medium airport,Nancy/Essey,France,
LFSO,,Nancy-Ochey (BA 133) Air Base,Medium airport,Nancy/Ochey,France,
LFRS,NTE,Nantes Atlantique Airport,Medium airport,Nantes,France,
ENNK,NVK,Narvik Framnes Airport,Medium airport,Narvik,Norway,
ULAM,NNM,Naryan Mar Airport,Medium airport,Naryan Mar,Russia,
LGBL,VOL,Nea Anchialos Airport,Medium airport,Nea Anchialos,Greece,
EDBN,FNB,Neubrandenburg Airport,Medium airport,Neubrandenburg,Germany,
ETSN,,Neuburg AFB,Medium airport,Neuburg (Donau),Germany,
